evaluation_scope,zone_id,n_predictions,mae_persistence,mae_temporal,mae_temporal_spatial,spatial_improvement_pct,mean_neighbor_coverage,colonia
EVALUATION_ALL,col_d230756d48c258b4b050767d29182a80,54,677.7592592592592,1939.2136598025302,1967.6050063347125,-1.4640649001551165,,Irrigacion
EVALUATION_ALL,col_d24f94824377561c8616923a56c96081,69,129.14492753623188,1021.0846009793032,782.474562075309,23.368292761946247,0.8623188405797102,Ignacio Allende
EVALUATION_ALL,col_d40150e91a0457b18f3ac9b3be178bdc,40,458.125,1951.0235899233953,2175.754881242801,-11.518635268178858,0.125,Molino del Rey
EVALUATION_ALL,col_d4e474286fa85c0aa9cd393c8e2880c1,69,388.27536231884056,1635.871892824725,1113.824434806214,31.91249023278167,0.7391304347826086,Axotla
EVALUATION_ALL,col_de2ee5e1ae0955e6845ef669ea127a75,54,496.25925925925924,1813.3583298331218,1522.1882765770924,16.05695071215323,0.6018518518518519,Tacuba
EVALUATION_ALL,col_debb68f1d0525506bae6ef15b9e39d2f,65,367.6923076923077,948.3130675099483,781.3751736559955,17.603669038569013,,Hogar y Seguridad
EVALUATION_ALL,col_df8f37e24dff550bb52ef711568f9cb7,16,2524.8125,6734.750412565268,6786.509913529142,-0.7685437142155237,0.9375,Obrera
EVALUATION_ALL,col_e38591c35bd05184a3caa0318add5f06,46,1905.1739130434783,6269.994664265415,6164.942488124061,1.6754747295093846,0.9057971014492753,Agricultura
EVALUATION_ALL,col_e426afce41e3549e9144c6ee8c8047dc,10,2590.3,12800.707296331562,10978.870158390486,14.232316197583708,0.9,Portales
EVALUATION_ALL,col_e56a7334b36e5ca6841813031c3b8d2b,2,28019.0,104256.44576096305,109161.35819658329,-4.704661088165345,,Centro
EVALUATION_ALL,col_e72f76ae560a556e957e54c180d9d323,65,295.0,1171.0069718341026,1097.5664629584764,6.271568884051916,,Centro Urbano Presidente Aleman
EVALUATION_ALL,col_eadac3374f095a63b927c12303b7218a,59,673.7118644067797,1662.189406087611,1480.8944849691152,10.906995343281595,0.864406779661017,Josefa Ortiz de Dominguez
EVALUATION_ALL,col_eb93b25ca61954fa8e9ee2ca2ca57f16,11,5186.727272727273,12173.313118091011,10471.53334710932,13.979594170239828,0.18181818181818182,Doctores
EVALUATION_ALL,col_ee0096c66b1754fb83cf4c4170f93dd6,42,898.6904761904761,3074.10688203228,3921.837374367841,-27.57648074276227,0.19047619047619047,Piedad Narvarte
EVALUATION_ALL,col_f1b446f58ae65b7f8a814bab39bf17dc,12,4340.75,15420.521786599094,15918.777239598741,-3.231119283088372,0.25,Escandon
EVALUATION_ALL,col_f685e6afce2f59ffb8b623a8882cd0ef,48,521.7291666666666,2215.0614554473846,3404.3661831948325,-53.69172601611811,0.4270833333333333,Nonoalco
