station_id,zone_id_catalog,zone_id_spatial,inside_catalog_polygon,distance_to_catalog_polygon_m,possible_zone_candidate,candidate_basis,n_covering_polygons,status,assignment_changed
307,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
308,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
309,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
310,col_7d88ca5b0c8d519c962986381a6c0a11,col_7d88ca5b0c8d519c962986381a6c0a11,True,0.0,"[""col_7d88ca5b0c8d519c962986381a6c0a11""]",covers,1,inside,False
312,col_7d88ca5b0c8d519c962986381a6c0a11,col_7d88ca5b0c8d519c962986381a6c0a11,True,0.0,"[""col_7d88ca5b0c8d519c962986381a6c0a11""]",covers,1,inside,False
313,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
314,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
315,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
316,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
317,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
318,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
319,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
320,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
321,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
322,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
323,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
324,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
325,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_64a29c6aaaf85a42bb0e87a40667ac42""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
326,col_f8e6271a3b155d19906933df376c56d8,col_6bf10fd8943e5967b7603760fb6cd344,,,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,missing_catalog_polygon,False
327,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
328,col_7d88ca5b0c8d519c962986381a6c0a11,col_7d88ca5b0c8d519c962986381a6c0a11,True,0.0,"[""col_7d88ca5b0c8d519c962986381a6c0a11""]",covers,1,inside,False
329,col_7d88ca5b0c8d519c962986381a6c0a11,col_7d88ca5b0c8d519c962986381a6c0a11,True,0.0,"[""col_7d88ca5b0c8d519c962986381a6c0a11""]",covers,1,inside,False
330,col_7d88ca5b0c8d519c962986381a6c0a11,col_7d88ca5b0c8d519c962986381a6c0a11,True,0.0,"[""col_7d88ca5b0c8d519c962986381a6c0a11""]",covers,1,inside,False
331,col_7d88ca5b0c8d519c962986381a6c0a11,col_7d88ca5b0c8d519c962986381a6c0a11,True,0.0,"[""col_7d88ca5b0c8d519c962986381a6c0a11""]",covers,1,inside,False
332,col_7d88ca5b0c8d519c962986381a6c0a11,col_7d88ca5b0c8d519c962986381a6c0a11,True,0.0,"[""col_7d88ca5b0c8d519c962986381a6c0a11""]",covers,1,inside,False
333,col_f8e6271a3b155d19906933df376c56d8,col_6bf10fd8943e5967b7603760fb6cd344,,,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,missing_catalog_polygon,False
334,col_f8e6271a3b155d19906933df376c56d8,col_6bf10fd8943e5967b7603760fb6cd344,,,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,missing_catalog_polygon,False
335,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_64a29c6aaaf85a42bb0e87a40667ac42""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
336,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_64a29c6aaaf85a42bb0e87a40667ac42""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
337,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_64a29c6aaaf85a42bb0e87a40667ac42""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
338,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
339,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
340,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
341,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
342,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
343,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
345,col_64a29c6aaaf85a42bb0e87a40667ac42,col_64a29c6aaaf85a42bb0e87a40667ac42,True,0.0,"[""col_64a29c6aaaf85a42bb0e87a40667ac42""]",covers,1,inside,False
346,col_64a29c6aaaf85a42bb0e87a40667ac42,col_64a29c6aaaf85a42bb0e87a40667ac42,True,0.0,"[""col_64a29c6aaaf85a42bb0e87a40667ac42""]",covers,1,inside,False
347,col_9bbea60acc995fa7b9c482efc14ebb94,col_9bbea60acc995fa7b9c482efc14ebb94,True,0.0,"[""col_9bbea60acc995fa7b9c482efc14ebb94""]",covers,1,inside,False
348,col_9bbea60acc995fa7b9c482efc14ebb94,col_9bbea60acc995fa7b9c482efc14ebb94,True,0.0,"[""col_9bbea60acc995fa7b9c482efc14ebb94""]",covers,1,inside,False
349,col_f8e6271a3b155d19906933df376c56d8,col_6bf10fd8943e5967b7603760fb6cd344,,,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,missing_catalog_polygon,False
351,col_7d88ca5b0c8d519c962986381a6c0a11,col_7d88ca5b0c8d519c962986381a6c0a11,True,0.0,"[""col_7d88ca5b0c8d519c962986381a6c0a11""]",covers,1,inside,False
352,col_f685e6afce2f59ffb8b623a8882cd0ef,col_f685e6afce2f59ffb8b623a8882cd0ef,True,0.0,"[""col_f685e6afce2f59ffb8b623a8882cd0ef""]",covers,1,inside,False
353,col_9bbea60acc995fa7b9c482efc14ebb94,col_9bbea60acc995fa7b9c482efc14ebb94,True,0.0,"[""col_9bbea60acc995fa7b9c482efc14ebb94""]",covers,1,inside,False
354,col_a11503ab8f7b52ecba6e146f1cd2bcae,col_a11503ab8f7b52ecba6e146f1cd2bcae,True,0.0,"[""col_a11503ab8f7b52ecba6e146f1cd2bcae""]",covers,1,inside,False
355,col_64a29c6aaaf85a42bb0e87a40667ac42,col_64a29c6aaaf85a42bb0e87a40667ac42,True,0.0,"[""col_64a29c6aaaf85a42bb0e87a40667ac42""]",covers,1,inside,False
356,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_64a29c6aaaf85a42bb0e87a40667ac42""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
357,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
358,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_81ad18034e5855e38b63dfffe608d3d3""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
359,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_81ad18034e5855e38b63dfffe608d3d3""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
360,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_81ad18034e5855e38b63dfffe608d3d3""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
361,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_64a29c6aaaf85a42bb0e87a40667ac42""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
362,col_9bbea60acc995fa7b9c482efc14ebb94,col_9bbea60acc995fa7b9c482efc14ebb94,True,0.0,"[""col_9bbea60acc995fa7b9c482efc14ebb94""]",covers,1,inside,False
363,col_9bbea60acc995fa7b9c482efc14ebb94,col_9bbea60acc995fa7b9c482efc14ebb94,True,0.0,"[""col_9bbea60acc995fa7b9c482efc14ebb94""]",covers,1,inside,False
365,col_f685e6afce2f59ffb8b623a8882cd0ef,col_f685e6afce2f59ffb8b623a8882cd0ef,True,0.0,"[""col_f685e6afce2f59ffb8b623a8882cd0ef""]",covers,1,inside,False
366,col_84c2fef5059c546e9a59e6816fb7e72b,col_84c2fef5059c546e9a59e6816fb7e72b,True,0.0,"[""col_84c2fef5059c546e9a59e6816fb7e72b""]",covers,1,inside,False
367,col_a11503ab8f7b52ecba6e146f1cd2bcae,col_a11503ab8f7b52ecba6e146f1cd2bcae,True,0.0,"[""col_a11503ab8f7b52ecba6e146f1cd2bcae""]",covers,1,inside,False
369,col_84c2fef5059c546e9a59e6816fb7e72b,col_84c2fef5059c546e9a59e6816fb7e72b,True,0.0,"[""col_84c2fef5059c546e9a59e6816fb7e72b""]",covers,1,inside,False
370,col_8e89f7e8963258c3b4c0ec85deb35ae9,col_8e89f7e8963258c3b4c0ec85deb35ae9,True,0.0,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",covers,1,inside,False
371,col_8e89f7e8963258c3b4c0ec85deb35ae9,col_8e89f7e8963258c3b4c0ec85deb35ae9,True,0.0,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",covers,1,inside,False
372,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
373,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
374,col_058b0a95e3e35746bf806f626cc29e3c,,,,"[""col_81ad18034e5855e38b63dfffe608d3d3""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
375,col_81ad18034e5855e38b63dfffe608d3d3,col_81ad18034e5855e38b63dfffe608d3d3,True,0.0,"[""col_81ad18034e5855e38b63dfffe608d3d3""]",covers,1,inside,False
377,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_81ad18034e5855e38b63dfffe608d3d3""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
378,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
380,col_8e89f7e8963258c3b4c0ec85deb35ae9,col_8e89f7e8963258c3b4c0ec85deb35ae9,True,0.0,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",covers,1,inside,False
381,col_8e89f7e8963258c3b4c0ec85deb35ae9,col_8e89f7e8963258c3b4c0ec85deb35ae9,True,0.0,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",covers,1,inside,False
384,col_a069943804255517b1a44551a37b7d8e,col_a069943804255517b1a44551a37b7d8e,True,0.0,"[""col_a069943804255517b1a44551a37b7d8e""]",covers,1,inside,False
385,col_a069943804255517b1a44551a37b7d8e,col_a069943804255517b1a44551a37b7d8e,True,0.0,"[""col_a069943804255517b1a44551a37b7d8e""]",covers,1,inside,False
386,col_a069943804255517b1a44551a37b7d8e,col_a069943804255517b1a44551a37b7d8e,True,0.0,"[""col_a069943804255517b1a44551a37b7d8e""]",covers,1,inside,False
387,col_a069943804255517b1a44551a37b7d8e,col_a069943804255517b1a44551a37b7d8e,True,0.0,"[""col_a069943804255517b1a44551a37b7d8e""]",covers,1,inside,False
389,col_a069943804255517b1a44551a37b7d8e,col_a069943804255517b1a44551a37b7d8e,True,0.0,"[""col_a069943804255517b1a44551a37b7d8e""]",covers,1,inside,False
390-391,col_9f7b23fc019150a58f8d3fa8ecb0545b,col_9f7b23fc019150a58f8d3fa8ecb0545b,True,0.0,"[""col_9f7b23fc019150a58f8d3fa8ecb0545b""]",covers,1,inside,False
392,col_8e89f7e8963258c3b4c0ec85deb35ae9,col_8e89f7e8963258c3b4c0ec85deb35ae9,True,0.0,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",covers,1,inside,False
393,col_8e89f7e8963258c3b4c0ec85deb35ae9,col_8e89f7e8963258c3b4c0ec85deb35ae9,True,0.0,"[""col_8e89f7e8963258c3b4c0ec85deb35ae9""]",covers,1,inside,False
394,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_e72f76ae560a556e957e54c180d9d323""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
395,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_e72f76ae560a556e957e54c180d9d323""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
396,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_e72f76ae560a556e957e54c180d9d323""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
397,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_e72f76ae560a556e957e54c180d9d323""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
398,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_81ad18034e5855e38b63dfffe608d3d3""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
399,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_81ad18034e5855e38b63dfffe608d3d3""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
401,col_6e124db5b88b5695a72b6c82db5754cd,,,,"[""col_81ad18034e5855e38b63dfffe608d3d3""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
402,col_6e124db5b88b5695a72b6c82db5754cd,,,,"[""col_4a6ce89e87ac5037b13cd12239825b31""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
404,col_588e4e85b75a566e85b1e464fdd27b30,col_e426afce41e3549e9144c6ee8c8047dc,,,"[""col_e426afce41e3549e9144c6ee8c8047dc""]",covers,1,missing_catalog_polygon,False
405,col_588e4e85b75a566e85b1e464fdd27b30,,,,"[""col_e426afce41e3549e9144c6ee8c8047dc""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
407,col_4a6ce89e87ac5037b13cd12239825b31,col_4a6ce89e87ac5037b13cd12239825b31,True,0.0,"[""col_4a6ce89e87ac5037b13cd12239825b31""]",covers,1,inside,False
409,col_6e124db5b88b5695a72b6c82db5754cd,,,,"[""col_e426afce41e3549e9144c6ee8c8047dc""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
412,col_6e124db5b88b5695a72b6c82db5754cd,,,,"[""col_8694171d7ed551d78020504424e7148c""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
413,col_e72f76ae560a556e957e54c180d9d323,col_e72f76ae560a556e957e54c180d9d323,True,0.0,"[""col_e72f76ae560a556e957e54c180d9d323""]",covers,1,inside,False
414,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_e72f76ae560a556e957e54c180d9d323""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
415,col_9f7b23fc019150a58f8d3fa8ecb0545b,col_9f7b23fc019150a58f8d3fa8ecb0545b,True,0.0,"[""col_9f7b23fc019150a58f8d3fa8ecb0545b""]",covers,1,inside,False
416,col_b311567e717b53408adc7485d395fbd0,col_9f7b23fc019150a58f8d3fa8ecb0545b,,,"[""col_9f7b23fc019150a58f8d3fa8ecb0545b""]",covers,1,missing_catalog_polygon,False
417,col_a069943804255517b1a44551a37b7d8e,col_a069943804255517b1a44551a37b7d8e,True,0.0,"[""col_a069943804255517b1a44551a37b7d8e""]",covers,1,inside,False
419,col_a069943804255517b1a44551a37b7d8e,col_a069943804255517b1a44551a37b7d8e,True,0.0,"[""col_a069943804255517b1a44551a37b7d8e""]",covers,1,inside,False
420,col_9f7b23fc019150a58f8d3fa8ecb0545b,col_9f7b23fc019150a58f8d3fa8ecb0545b,True,0.0,"[""col_9f7b23fc019150a58f8d3fa8ecb0545b""]",covers,1,inside,False
421,col_9f7b23fc019150a58f8d3fa8ecb0545b,col_9f7b23fc019150a58f8d3fa8ecb0545b,True,0.0,"[""col_9f7b23fc019150a58f8d3fa8ecb0545b""]",covers,1,inside,False
422,col_9f7b23fc019150a58f8d3fa8ecb0545b,col_9f7b23fc019150a58f8d3fa8ecb0545b,True,0.0,"[""col_9f7b23fc019150a58f8d3fa8ecb0545b""]",covers,1,inside,False
423,col_4d16bf4016d1531fac1806d04420e1fc,col_4d16bf4016d1531fac1806d04420e1fc,True,0.0,"[""col_4d16bf4016d1531fac1806d04420e1fc""]",covers,1,inside,False
424,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_e72f76ae560a556e957e54c180d9d323""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
425,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_8694171d7ed551d78020504424e7148c""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
427,col_6e124db5b88b5695a72b6c82db5754cd,,,,"[""col_8694171d7ed551d78020504424e7148c""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
428,col_21faee63d17e537f90a501b5c0313a20,col_21faee63d17e537f90a501b5c0313a20,True,0.0,"[""col_21faee63d17e537f90a501b5c0313a20""]",covers,1,inside,False
429,col_6e124db5b88b5695a72b6c82db5754cd,,,,"[""col_21faee63d17e537f90a501b5c0313a20""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
430,col_6e124db5b88b5695a72b6c82db5754cd,,,,"[""col_21faee63d17e537f90a501b5c0313a20""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
432,col_21faee63d17e537f90a501b5c0313a20,col_21faee63d17e537f90a501b5c0313a20,True,0.0,"[""col_21faee63d17e537f90a501b5c0313a20""]",covers,1,inside,False
433,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_4d16bf4016d1531fac1806d04420e1fc""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
434,col_b311567e717b53408adc7485d395fbd0,,,,"[""col_4d16bf4016d1531fac1806d04420e1fc""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
436,col_9f7b23fc019150a58f8d3fa8ecb0545b,col_9f7b23fc019150a58f8d3fa8ecb0545b,True,0.0,"[""col_9f7b23fc019150a58f8d3fa8ecb0545b""]",covers,1,inside,False
437,col_4d16bf4016d1531fac1806d04420e1fc,col_4d16bf4016d1531fac1806d04420e1fc,True,0.0,"[""col_4d16bf4016d1531fac1806d04420e1fc""]",covers,1,inside,False
438,col_4d16bf4016d1531fac1806d04420e1fc,col_4d16bf4016d1531fac1806d04420e1fc,True,0.0,"[""col_4d16bf4016d1531fac1806d04420e1fc""]",covers,1,inside,False
439,col_4d16bf4016d1531fac1806d04420e1fc,col_4d16bf4016d1531fac1806d04420e1fc,True,0.0,"[""col_4d16bf4016d1531fac1806d04420e1fc""]",covers,1,inside,False
440,col_4d16bf4016d1531fac1806d04420e1fc,col_4d16bf4016d1531fac1806d04420e1fc,True,0.0,"[""col_4d16bf4016d1531fac1806d04420e1fc""]",covers,1,inside,False
441,col_8694171d7ed551d78020504424e7148c,col_8694171d7ed551d78020504424e7148c,True,0.0,"[""col_8694171d7ed551d78020504424e7148c""]",covers,1,inside,False
442,col_8694171d7ed551d78020504424e7148c,col_8694171d7ed551d78020504424e7148c,True,0.0,"[""col_8694171d7ed551d78020504424e7148c""]",covers,1,inside,False
443,col_21faee63d17e537f90a501b5c0313a20,col_21faee63d17e537f90a501b5c0313a20,True,0.0,"[""col_21faee63d17e537f90a501b5c0313a20""]",covers,1,inside,False
444,col_21faee63d17e537f90a501b5c0313a20,col_21faee63d17e537f90a501b5c0313a20,True,0.0,"[""col_21faee63d17e537f90a501b5c0313a20""]",covers,1,inside,False
445-446,col_21faee63d17e537f90a501b5c0313a20,col_21faee63d17e537f90a501b5c0313a20,True,0.0,"[""col_21faee63d17e537f90a501b5c0313a20""]",covers,1,inside,False
447,col_5176ae04e5c95d57b5192bbca17b2436,col_5176ae04e5c95d57b5192bbca17b2436,True,0.0,"[""col_5176ae04e5c95d57b5192bbca17b2436""]",covers,1,inside,False
448,col_eb93b25ca61954fa8e9ee2ca2ca57f16,col_eb93b25ca61954fa8e9ee2ca2ca57f16,True,0.0,"[""col_eb93b25ca61954fa8e9ee2ca2ca57f16""]",covers,1,inside,False
449,col_9b8d9872383b59f7a23d22ab97fc79d8,col_9b8d9872383b59f7a23d22ab97fc79d8,True,0.0,"[""col_9b8d9872383b59f7a23d22ab97fc79d8""]",covers,1,inside,False
450,col_0f6878a834535080af77fae943ae9b95,col_0f6878a834535080af77fae943ae9b95,True,0.0,"[""col_0f6878a834535080af77fae943ae9b95""]",covers,1,inside,False
451,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
452,col_926ff32000a751399a54daad7479254d,col_926ff32000a751399a54daad7479254d,True,0.0,"[""col_926ff32000a751399a54daad7479254d""]",covers,1,inside,False
453,col_bbdf83c90b8d5945967637dfe673bde4,,,,"[""col_d40150e91a0457b18f3ac9b3be178bdc""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
454,col_bbdf83c90b8d5945967637dfe673bde4,,,,"[""col_d40150e91a0457b18f3ac9b3be178bdc""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
455,col_d40150e91a0457b18f3ac9b3be178bdc,col_d40150e91a0457b18f3ac9b3be178bdc,True,0.0,"[""col_d40150e91a0457b18f3ac9b3be178bdc""]",covers,1,inside,False
456,col_333380f5322950cf9a22ac2947f13767,,,,"[""col_43db8a95c872541680d0688e731fe141""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
457,col_333380f5322950cf9a22ac2947f13767,,,,"[""col_43db8a95c872541680d0688e731fe141""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
458,col_296d6268c64b5552821a2eebfad2256f,,,,"[""col_43db8a95c872541680d0688e731fe141""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
459,col_296d6268c64b5552821a2eebfad2256f,,,,"[""col_43db8a95c872541680d0688e731fe141""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
460,col_cda58c28c9e35bd7b4c277287cc632da,col_43db8a95c872541680d0688e731fe141,,,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,missing_catalog_polygon,False
461,col_d230756d48c258b4b050767d29182a80,col_d230756d48c258b4b050767d29182a80,True,0.0,"[""col_d230756d48c258b4b050767d29182a80""]",covers,1,inside,False
462,col_d230756d48c258b4b050767d29182a80,col_d230756d48c258b4b050767d29182a80,True,0.0,"[""col_d230756d48c258b4b050767d29182a80""]",covers,1,inside,False
463,col_2d383baad6155258af666ad388181e00,col_b0d667d100335a2cbd38dd885b4a49ae,,,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",covers,1,missing_catalog_polygon,False
464,col_2d383baad6155258af666ad388181e00,col_b0d667d100335a2cbd38dd885b4a49ae,,,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",covers,1,missing_catalog_polygon,False
465,col_6e932760ad7e5318b2922fea188ea3f8,col_6e932760ad7e5318b2922fea188ea3f8,True,0.0,"[""col_6e932760ad7e5318b2922fea188ea3f8""]",covers,1,inside,False
466,col_76d47b3676925748aa9d3dee653c6562,,False,217.86014625562038,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",nearest_available_polygon_not_assignment,0,outside,False
467,col_b0d667d100335a2cbd38dd885b4a49ae,col_b0d667d100335a2cbd38dd885b4a49ae,True,0.0,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",covers,1,inside,False
468,col_3d725e14185a5c38a7d3e1cda93adc73,col_49351caf73a652ba8bcc7655ce37dd18,,,"[""col_49351caf73a652ba8bcc7655ce37dd18""]",covers,1,missing_catalog_polygon,False
469,col_6f85f8cb1357503bae86559c4ab47194,col_6f85f8cb1357503bae86559c4ab47194,True,0.0,"[""col_6f85f8cb1357503bae86559c4ab47194""]",covers,1,inside,False
470,col_6f85f8cb1357503bae86559c4ab47194,col_6f85f8cb1357503bae86559c4ab47194,True,0.0,"[""col_6f85f8cb1357503bae86559c4ab47194""]",covers,1,inside,False
471,col_6f85f8cb1357503bae86559c4ab47194,col_6f85f8cb1357503bae86559c4ab47194,True,0.0,"[""col_6f85f8cb1357503bae86559c4ab47194""]",covers,1,inside,False
472,col_6f85f8cb1357503bae86559c4ab47194,col_6f85f8cb1357503bae86559c4ab47194,True,0.0,"[""col_6f85f8cb1357503bae86559c4ab47194""]",covers,1,inside,False
473,col_6f85f8cb1357503bae86559c4ab47194,col_6f85f8cb1357503bae86559c4ab47194,True,0.0,"[""col_6f85f8cb1357503bae86559c4ab47194""]",covers,1,inside,False
474,col_3d725e14185a5c38a7d3e1cda93adc73,col_49351caf73a652ba8bcc7655ce37dd18,,,"[""col_49351caf73a652ba8bcc7655ce37dd18""]",covers,1,missing_catalog_polygon,False
475,col_3d725e14185a5c38a7d3e1cda93adc73,col_49351caf73a652ba8bcc7655ce37dd18,,,"[""col_49351caf73a652ba8bcc7655ce37dd18""]",covers,1,missing_catalog_polygon,False
476,col_b0d667d100335a2cbd38dd885b4a49ae,,False,34.83427217041548,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",nearest_available_polygon_not_assignment,0,outside,False
477,col_3d725e14185a5c38a7d3e1cda93adc73,col_49351caf73a652ba8bcc7655ce37dd18,,,"[""col_49351caf73a652ba8bcc7655ce37dd18""]",covers,1,missing_catalog_polygon,False
